timestamp,tx,ty,tz,speed_m_s,inliers,imu_fused
1520530392602234679,-0.070575,-0.019556,-0.061686,1.9509,57,1
1520530392652235679,0.011127,0.001581,-0.032886,0.6951,177,1
1520530392702236679,0.005176,0.005422,-0.029952,0.6175,187,1
1520530392752238679,-0.078364,0.069885,-0.031832,2.1943,170,1
1520530392802240679,-0.002836,0.014722,-0.023566,0.5586,188,1
1520530392852241679,-0.010084,0.032413,-0.037330,1.0091,209,1
1520530392902242679,0.082552,-0.020892,-0.015715,1.7318,215,1
1520530392952244679,-0.063459,-0.032912,0.002296,1.4304,293,1
1520530393002173574,-0.036511,-0.024699,0.005598,0.8900,264,1
1520530393052153574,-0.060638,-0.003456,0.008988,1.2284,249,1
1520530393102155574,-0.034402,0.008092,0.022284,0.8356,233,1
1520530393152156574,0.051458,-0.049836,-0.027832,1.5370,191,1
1520530393202158574,-0.031550,0.040954,0.013498,1.0686,210,1
1520530393252159574,0.002871,0.002742,0.037065,0.7455,221,1
1520530393302161574,-0.027096,-0.085528,0.007166,1.8000,204,1
1520530393352163574,0.021046,-0.106405,0.004373,2.1710,237,1
1520530393402920784,0.003656,-0.061878,0.017420,1.2685,209,1
1520530393452922784,-0.013027,0.077018,0.047353,1.8268,452,1
1520530393502923784,0.011990,0.092083,0.049719,2.1066,510,1
1520530393552925784,-0.040116,0.078918,0.044653,1.9830,399,1
1520530393602926784,-0.057240,0.045410,0.033425,1.6069,332,1
1520530393652928784,-0.042675,0.001744,-0.014771,0.9038,336,1
1520530393702930784,-0.011579,-0.015623,0.028306,0.6868,359,1
1520530393752931784,-0.001666,0.011461,0.032606,0.6920,349,1
1520530393802957714,0.019916,0.014497,0.036835,0.8858,351,1
1520530393852958714,-0.007298,0.009247,0.033998,0.7196,320,1
1520530393902960714,-0.051399,0.049422,0.027850,1.5310,338,1
1520530393952962714,-0.057557,0.041938,0.021122,1.4856,343,1
1520530394002963714,-0.016390,0.011679,0.037449,0.8503,360,1
1520530394052964714,-0.035013,0.000099,0.037359,1.0240,364,1
1520530394102967714,0.036760,-0.006426,0.039166,1.0819,391,1
1520530394152968714,0.021926,-0.016433,0.044536,1.0458,386,1
1520530394202164732,-0.008083,-0.056243,0.059434,1.6714,155,1
1520530394252166732,-0.004047,-0.029421,0.050062,1.1641,220,1
1520530394302168732,0.013181,-0.006481,0.046246,0.9704,278,1
1520530394352169732,0.033872,-0.035320,0.055341,1.4775,308,1
1520530394402171732,0.018343,-0.044793,0.061409,1.5638,301,1
1520530394452172732,0.000534,-0.072502,0.060238,1.8852,302,1
1520530394502174732,0.033353,-0.074447,0.061106,2.0384,268,1
1520530394552175732,0.001120,-0.073738,0.054192,1.8303,287,1
1520530394602188732,0.004660,-0.089990,0.057858,2.1412,275,1
1520530394652876486,-0.053655,-0.048757,0.035916,1.5962,164,1
1520530394702878486,0.092882,-0.143471,0.059739,3.6209,549,1
1520530394852882486,-0.109732,0.091664,0.046460,3.0067,519,1
1520530394902884486,0.046261,0.067938,0.035887,1.7936,477,1
1520530394952885486,0.055372,0.051336,0.060981,1.9411,487,1
1520530395002887486,0.057301,0.045959,0.043337,1.7057,445,1
1520530395053731311,0.097323,0.035973,0.054959,2.3093,324,1
1520530395103732311,0.055805,0.035786,0.054774,1.7198,471,1
1520530395153734311,0.056801,0.056649,0.047682,1.8664,448,1
1520530395203735311,0.089583,0.060901,0.058721,2.4643,502,1
1520530395253737311,0.008976,-0.027432,0.028884,0.8166,451,1
1520530395303738311,0.012941,-0.037016,0.039047,1.1067,402,1
1520530395353740311,0.060104,-0.013223,0.035061,1.4165,409,1
1520530395403742311,0.084065,0.069740,0.020580,2.2229,417,1
1520530395502706784,0.070215,-0.012707,0.025180,1.5133,347,1
1520530395552708784,-0.074028,-0.034168,0.105744,2.6704,339,1
1520530395602709784,-0.011795,-0.092758,0.039336,2.0288,380,1
1520530395652711784,0.015477,-0.068764,0.031415,1.5433,447,1
1520530395702712784,0.013033,-0.062898,0.029541,1.4140,461,1
1520530395752714784,-0.082163,-0.138573,0.068215,3.4988,411,1
1520530395802715784,0.014885,-0.033893,0.032867,0.9900,399,1
1520530395903079065,0.000975,-0.063394,0.031003,1.4115,371,1
1520530395953081065,-0.024028,-0.090511,0.031141,1.9737,350,1
1520530396003083065,-0.020197,-0.057812,0.028005,1.3467,378,1
1520530396053084065,-0.035052,-0.064195,0.032109,1.5975,436,1
1520530396103085065,-0.044450,-0.051268,0.029570,1.4803,460,1
1520530396153087065,-0.031550,-0.056524,0.026620,1.3998,470,1
1520530396203089065,-0.002588,-0.019415,0.016676,0.5145,465,1
1520530396253234837,-0.035052,-0.059927,0.026339,1.4808,501,1
1520530396303236837,0.010755,0.020814,0.018672,0.5991,508,1
1520530396353237837,0.007555,0.018564,0.018546,0.5461,520,1
1520530396403239837,-0.028781,-0.030726,0.004316,0.8464,522,1
1520530396453240837,-0.008940,-0.017096,0.013057,0.4659,513,1
1520530396503242837,0.026714,-0.086881,0.022430,1.8724,489,1
1520530396553243837,-0.044375,-0.047389,0.024531,1.3880,536,1
1520530396603245837,0.005969,-0.085891,0.037667,1.8795,475,1
1520530396653247837,0.004139,-0.028545,0.004116,0.5827,478,1
1520530396703144556,0.000611,0.002327,0.025789,0.5191,495,1
1520530396753146556,0.026063,-0.058808,0.022005,1.3596,503,1
1520530396803147556,-0.005705,-0.022203,0.001618,0.4596,514,1
1520530396853149556,0.008292,-0.024102,0.013411,0.5760,497,1
1520530396903151556,-0.015830,-0.016370,0.001240,0.4561,506,1
1520530396953152556,0.006177,0.003823,-0.006579,0.1960,518,1
1520530397003154556,0.050217,0.038662,-0.004632,1.2709,587,1
1520530397053155556,0.042727,-0.002073,0.002016,0.8565,585,1
1520530397102781977,-0.030217,-0.043358,0.001241,1.0652,497,1
1520530397152783977,-0.014795,0.001657,-0.012948,0.3946,502,1
1520530397202784977,-0.033295,0.003418,-0.018924,0.7690,514,1
1520530397252786977,-0.019693,0.013446,-0.024292,0.6808,511,1
1520530397302787977,-0.009164,0.027780,-0.015839,0.6653,469,1
1520530397352789977,-0.005337,0.036215,-0.022670,0.8611,464,1
1520530397402790977,-0.019273,0.016626,-0.019932,0.6466,430,1
1520530397452792977,-0.036577,0.050670,0.007843,1.2596,450,1
1520530397502304293,0.065870,0.065307,-0.025016,1.9404,327,1
1520530397552306293,-0.033555,0.027459,-0.008771,0.8847,239,1
1520530397602308293,0.016698,0.049836,-0.008767,1.0657,238,1
1520530397652309293,-0.013158,0.008644,0.011791,0.3934,233,1
1520530397702310293,-0.061436,0.001697,-0.004300,1.2322,241,1
1520530397752312293,-0.073822,-0.070419,0.028181,2.1168,216,1
1520530397802315293,0.027953,-0.078937,-0.002195,1.6753,172,1
1520530397852315293,0.101844,-0.062443,0.026066,2.4455,193,1
1520530397902584872,0.050982,-0.090040,0.022654,2.1071,154,1
1520530397952585872,0.131934,0.035240,-0.017124,2.7525,280,1
1520530398002587872,0.115990,0.095069,-0.042685,3.1184,277,1
1520530398052588872,0.088455,0.059583,-0.040437,2.2811,278,1
1520530398102590872,0.080384,0.002578,-0.030210,1.7182,276,1
1520530398152591872,0.018568,-0.037002,0.009758,0.8507,240,1
1520530398252595872,0.008772,0.041817,-0.021993,0.9611,381,1
1520530398303365223,-0.081991,-0.024838,0.029491,1.7846,190,1
1520530398353367223,-0.053147,0.015399,0.007891,1.1178,395,1
1520530398403368223,-0.016260,0.063321,-0.035267,1.4856,503,1
1520530398453370223,0.001859,0.027482,-0.046106,1.0741,467,1
1520530398503371223,0.010661,0.025074,-0.033684,0.8665,462,1
1520530398553373223,-0.029871,0.037129,-0.034538,1.1770,372,1
1520530398603375223,-0.083795,0.067388,-0.018063,2.1807,314,1
1520530398653376223,-0.036572,0.054208,-0.036506,1.4978,334,1
1520530398703220890,-0.045697,0.043772,-0.034596,1.4469,400,1
1520530398753222890,-0.051324,-0.002195,-0.042981,1.3396,348,1
1520530398803224890,-0.023640,0.056124,-0.035290,1.4077,318,1
1520530398853225890,-0.073913,-0.001265,-0.035268,1.6381,325,1
1520530398903226890,-0.052101,-0.012262,-0.042191,1.3631,372,1
1520530398953228890,-0.060507,-0.031673,-0.046966,1.6576,385,1
1520530399003229890,-0.043309,-0.020770,-0.032544,1.1603,459,1
1520530399053231890,-0.061952,-0.029058,-0.043044,1.6168,499,1
1520530399103232890,-0.022807,-0.028634,-0.051297,1.2604,472,1
1520530399202331837,-0.047074,-0.017926,-0.021927,1.0987,275,1
1520530399252332837,-0.029391,-0.015300,-0.034817,0.9613,232,1
1520530399302334837,-0.043346,-0.003583,-0.023115,0.9850,241,1
1520530399352335837,-0.013741,-0.023521,-0.013220,0.6056,213,1
1520530399402341837,-0.144706,-0.034802,0.013203,2.9880,233,1
1520530399452338837,-0.089674,-0.025391,0.007692,1.8704,220,1
1520530399502340837,-0.069995,-0.039333,0.011789,1.6229,235,1
1520530399553005907,-0.039847,-0.042966,-0.023851,1.2487,189,1
1520530399603007907,-0.009764,0.025114,-0.020918,0.6822,394,1
1520530399653008907,0.108908,-0.077214,0.016774,2.6910,409,1
1520530399703010907,0.003823,-0.006502,-0.013535,0.3099,447,1
1520530399753011907,0.015973,0.007363,-0.028093,0.6629,434,1
1520530399803013907,0.038865,0.026757,-0.018016,1.0101,389,1
1520530399853015907,0.022387,-0.034220,-0.025566,0.9645,341,1
1520530399903016907,0.046139,0.015613,-0.033142,1.1783,333,1
1520530399953274837,0.020908,0.038696,-0.027736,1.0346,280,1
1520530400003275837,0.054368,0.043089,-0.028365,1.4989,366,1
1520530400053277837,0.051492,0.028610,-0.030657,1.3281,359,1
1520530400103278837,-0.031625,0.025211,-0.050167,1.2888,320,1
1520530400153280837,0.043321,0.005985,-0.036266,1.1362,307,1
1520530400203282837,0.089505,-0.020839,-0.054940,2.1413,323,1
1520530400253283837,0.029683,0.021880,-0.038147,1.0611,319,1
1520530400303285837,0.057395,-0.002307,-0.048268,1.5005,302,1
1520530400352493995,-0.010051,0.075953,-0.140085,3.2447,42,1
1520530400402495995,0.069006,0.023452,0.051928,1.7897,156,1
1520530400452497995,0.017980,0.009870,-0.042187,0.9381,128,1
1520530400552500995,-0.054669,-0.028991,-0.057119,1.6842,160,1
1520530400602501995,-0.071588,-0.003381,-0.045589,1.6988,203,1
1520530400652503995,0.043810,0.034646,-0.052513,1.5332,232,1
1520530400702504995,0.015085,0.054574,-0.062004,1.6793,246,1
1520530400752291205,0.120460,0.003957,-0.050423,2.6242,240,1
1520530400802292205,-0.112557,-0.047506,-0.054596,2.6763,180,1
1520530400852294205,-0.065990,0.057826,-0.063196,2.1625,174,1
1520530400902295205,-0.084660,0.021354,-0.017177,1.7797,195,1
1520530400952297205,-0.090791,0.036722,0.004707,1.9609,144,1
1520530401002299205,-0.026551,-0.034222,0.030684,1.0616,159,1
1520530401052300205,0.008472,0.098791,0.049122,2.2130,140,1
1520530401102302205,0.028371,-0.015413,-0.013528,0.7001,116,1
1520530401152303205,0.027912,0.022181,0.001161,0.7134,107,1
1520530401202755030,0.016378,0.004750,-0.018800,0.5031,86,1
1520530401252756030,0.029761,-0.023887,-0.043745,1.1610,229,1
1520530401302758030,-0.005566,0.001881,-0.033583,0.6818,228,1
1520530401352759030,-0.073124,0.032410,-0.021023,1.6540,235,1
1520530401402761030,-0.021656,0.004670,-0.018882,0.5822,246,1
1520530401452763030,-0.130744,0.020684,0.001678,2.6475,266,1
1520530401502764030,0.009183,0.015382,-0.017316,0.4983,333,1
1520530401552766030,-0.034539,0.037490,-0.011268,1.0441,344,1
1520530401603037205,0.018765,0.017975,-0.011811,0.5678,325,1
1520530401653039205,0.051886,0.041137,-0.013228,1.3504,422,1
1520530401703041205,0.045630,0.025346,-0.009364,1.0606,326,1
1520530401753042205,0.049773,0.010322,-0.004510,1.0206,504,1
1520530401803044205,0.024112,-0.012138,-0.024977,0.7355,503,1
1520530401853045205,0.021305,-0.011493,-0.006698,0.5023,491,1
1520530401903047205,0.016522,-0.004620,0.000926,0.3436,481,1
1520530401953048205,-0.008582,0.002265,0.009733,0.2635,465,1
1520530402052283153,0.009860,0.012937,0.016554,0.4641,160,1
1520530402102285153,0.015031,-0.029329,0.017806,0.7492,193,1
1520530402152286153,-0.001919,-0.078768,0.002255,1.5764,215,1
1520530402202287153,0.000866,-0.029011,-0.000676,0.5806,190,1
1520530402252289153,-0.022434,-0.073295,0.000033,1.5330,210,1
1520530402302290153,-0.019273,-0.060113,0.005410,1.2671,201,1
1520530402352292153,0.010457,-0.072538,0.014401,1.4937,193,1
1520530402402566556,0.003460,-0.057786,0.006171,1.1580,162,1
1520530402452568556,0.156522,-0.019395,0.091017,3.6418,187,1
1520530402502570556,0.072376,-0.071145,0.064040,2.4000,188,1
1520530402602573556,-0.014644,-0.045650,0.040527,1.2555,167,1
1520530402652671556,0.016190,-0.026797,0.046419,1.1176,129,1
1520530402702576556,0.002337,-0.010567,0.011429,0.3154,93,1
1520530402752577556,-0.030122,0.004878,0.059838,1.3434,79,1
1520530402803416258,0.048569,0.075307,-0.028826,1.8516,47,1
1520530402853417258,-0.095262,0.029761,-0.032674,2.1002,182,1
1520530402903419258,-0.019805,-0.001495,-0.005876,0.4142,167,1
1520530402953420258,-0.062656,0.024927,-0.017518,1.3934,144,1
1520530403003422258,-0.047113,0.003934,-0.016405,1.0008,177,1
1520530403053424258,0.040582,0.042398,0.010903,1.1938,179,1
1520530403103425258,-0.034600,0.016649,-0.033414,1.0180,191,1
1520530403153427258,-0.000734,0.032492,-0.023478,0.8018,199,1
1520530403202933100,-0.019060,0.018791,-0.024577,0.7340,202,1
1520530403252935100,0.019468,0.058375,-0.034052,1.4065,211,1
1520530403302936100,-0.006827,0.014887,-0.029436,0.6737,172,1
1520530403352938100,-0.010438,-0.004351,-0.031889,0.6767,172,1
1520530403402940100,-0.045573,0.048734,-0.057640,1.7634,201,1
1520530403452941100,-0.016772,-0.022657,-0.043642,1.0391,208,1
1520530403502943100,0.033716,0.012709,-0.016193,0.7900,224,1
1520530403552945100,0.004420,0.065575,-0.059781,1.7768,205,1
1520530403602946100,-0.132861,-0.002270,-0.142732,3.9002,280,1
1520530403702255644,-0.005350,-0.075183,-0.054692,1.8624,141,1
1520530403752256644,-0.006902,0.000020,-0.034036,0.6946,181,1
1520530403802257644,0.083492,-0.110880,-0.020927,2.8073,246,1
1520530403852260644,-0.007004,-0.061249,-0.035958,1.4273,241,1
1520530403902260644,-0.034065,-0.022856,-0.033404,1.0580,200,1
1520530403952262644,-0.030756,0.007400,-0.019297,0.7411,183,1
1520530404002263644,-0.022611,0.011499,-0.025904,0.7251,144,1
1520530404052744521,-0.003021,0.016146,-0.014845,0.4386,130,1
1520530404102746521,-0.027530,0.011564,-0.034991,0.9200,266,1
1520530404152747521,-0.046760,0.074785,-0.055765,2.0870,282,1
1520530404202749521,-0.011264,0.039360,-0.027151,0.9825,280,1
1520530404252828521,0.001251,0.035871,-0.027089,0.8979,282,1
1520530404302752521,0.027908,0.055576,-0.065270,1.8058,310,1
1520530404352753521,0.017016,0.091855,-0.058881,2.2085,344,1
1520530404402755521,0.007818,0.030879,-0.048037,1.1527,331,1
1520530404453112240,0.019113,0.011234,-0.032374,0.7792,270,1
1520530404503114240,0.052601,0.032014,-0.056246,1.6679,542,1
1520530404553115240,0.056573,0.041084,-0.045206,1.6651,555,1
1520530404603117240,0.029443,0.032644,-0.032622,1.0948,511,1
1520530404653119240,0.034788,0.021537,-0.035258,1.0802,535,1
1520530404703120240,0.013611,0.029377,-0.030874,0.8947,514,1
1520530404753122240,0.024714,0.013300,-0.029372,0.8125,501,1
1520530404803123240,-0.000680,-0.043265,-0.016477,0.9260,405,1
1520530404852641802,0.011256,-0.005891,-0.043277,0.9108,233,1
1520530404902642802,-0.022742,-0.049538,-0.026425,1.2115,299,1
1520530404952644802,0.005048,0.011417,-0.029043,0.6322,309,1
1520530405002646802,-0.016552,-0.021608,-0.013188,0.6049,295,1
1520530405052647802,-0.013632,-0.016270,-0.015273,0.5230,335,1
1520530405102649802,-0.010808,0.010383,-0.021533,0.5247,332,1
1520530405152650802,-0.000448,-0.007186,-0.012837,0.2944,336,1
1520530405202652802,-0.004444,-0.010989,-0.003896,0.2495,417,1
1520530405252326854,-0.001006,-0.034618,0.037630,1.0295,231,1
1520530405302329854,0.017836,-0.014331,0.027081,0.7090,292,1
1520530405352330854,0.167024,-0.009494,-0.020972,3.3720,346,1
1520530405402332854,0.080550,-0.033721,-0.028901,1.8396,266,1
1520530405452333854,0.064840,-0.174171,0.065022,3.9378,172,1
1520530405502334854,0.026654,-0.021552,-0.027448,0.8782,105,1
1520530405552336854,0.009371,-0.013763,0.012443,0.4157,59,1
1520530405602338854,0.062988,0.141946,-0.110904,3.8164,50,1
1520530405702792504,0.032443,0.028711,-0.009714,0.8880,98,1
1520530405752794504,0.051708,0.013680,0.004555,1.0736,123,1
1520530405802796504,0.081389,-0.001189,-0.017265,1.6641,104,1
1520530405852855504,0.039578,0.007484,-0.031876,1.0261,103,1
1520530405902799504,0.002739,-0.012244,-0.043949,0.9151,96,1
1520530405952800504,0.042492,0.006410,-0.034429,1.1012,119,1
1520530406002802504,0.016236,-0.002230,-0.042402,0.9091,99,1
1520530406052803504,0.020857,0.037862,-0.036865,1.1362,98,1
1520530406103569433,0.042590,0.031925,-0.046459,1.3917,71,1
1520530406153570433,0.029368,0.050602,-0.040204,1.4197,229,1
1520530406203572433,0.004191,0.067289,-0.043281,1.6023,225,1
1520530406253574433,0.000589,0.073542,-0.043556,1.7094,234,1
1520530406303575433,-0.017998,0.085840,-0.044359,1.9657,217,1
1520530406353577433,-0.042762,0.068657,-0.033307,1.7494,249,1
1520530406403578433,-0.038406,0.059848,-0.035176,1.5867,266,1
1520530406453580433,-0.032411,0.034621,-0.036478,1.1966,284,1
1520530406503485293,-0.017125,0.026836,-0.038460,1.0004,303,1
1520530406553487293,0.008569,-0.027899,-0.040905,1.0049,271,1
1520530406603489293,-0.002064,-0.043515,-0.035550,1.1245,322,1
1520530406653490293,-0.047687,0.009540,-0.029371,1.1362,329,1
1520530406703492293,-0.021587,-0.038562,-0.021603,0.9838,376,1
1520530406753493293,-0.016294,-0.039693,-0.013949,0.9023,394,1
1520530406803495293,-0.015986,-0.042445,0.000549,0.9071,392,1
1520530406853497293,-0.027061,-0.029181,0.000965,0.7961,213,1
1520530406952692784,-0.103424,-0.009544,0.027407,2.1483,135,1
1520530407002693784,-0.107786,-0.041747,0.031901,2.3981,91,1
1520530407052695784,-0.055834,-0.058740,0.031469,1.7387,65,1
1520530407102697784,-0.069994,-0.013633,0.009198,1.4379,48,1
1520530407152698784,-0.094603,-0.029655,0.010240,1.9933,42,1
1520530407202700784,-0.027735,0.021555,0.013496,0.7526,49,1
1520530407252701784,-0.012368,-0.005379,0.011429,0.3536,145,1
1520530407303184784,-0.085728,-0.056664,-0.098277,2.8166,154,1
1520530407353184784,-0.105336,0.026359,-0.058496,2.4668,203,1
1520530407403186784,-0.015567,0.044414,-0.046826,1.3277,192,1
1520530407453220784,-0.009985,0.042593,-0.040971,1.1979,291,1
1520530407503189784,-0.019783,0.029311,-0.044886,1.1436,294,1
1520530407553190784,-0.010825,0.013290,-0.018848,0.5095,373,1
1520530407603192784,-0.006345,0.004090,-0.018303,0.3960,363,1
1520530407653193784,-0.006314,-0.042433,-0.008039,0.8729,423,1
1520530407703509609,-0.003673,-0.010636,0.002632,0.2297,421,1
1520530407753510609,0.028689,-0.005941,-0.015062,0.6588,515,1
1520530407803512609,0.060582,-0.068417,-0.014005,1.8489,284,1
1520530407903515609,-0.154151,-0.122819,-0.026357,3.9769,252,1
1520530407953517609,-0.091516,-0.063587,-0.038001,2.3547,432,1
1520530408003518609,-0.087866,-0.033923,-0.041042,2.0548,476,1
1520530408053520609,-0.069734,-0.072706,-0.048557,2.2366,464,1
1520530408103521609,-0.088461,-0.079432,-0.051395,2.5904,563,1
1520530408153603118,-0.086651,-0.064476,-0.049082,2.3689,568,1
1520530408203605118,-0.049188,0.045856,-0.071321,1.9604,538,1
1520530408253606118,-0.039679,-0.018641,-0.038379,1.1653,547,1
1520530408303608118,-0.021082,0.010745,-0.049776,1.1022,541,1
1520530408353609118,-0.105834,0.038094,-0.064517,2.5934,550,1
1520530408403612118,-0.030438,0.036372,-0.049610,1.3726,543,1
1520530408453613118,-0.030847,0.059501,-0.069826,1.9357,574,1
1520530408503614118,0.010350,0.129713,-0.053820,2.8163,563,1
1520530408553373732,0.077945,0.026438,-0.059532,2.0414,573,1
1520530408603375732,0.011282,-0.007279,-0.043770,0.9156,503,1
1520530408653376732,0.016844,-0.006768,-0.040697,0.8912,535,1
1520530408703378732,0.034899,-0.011179,-0.045329,1.1657,517,1
1520530408753379732,0.145418,-0.113937,-0.046962,3.8122,523,1
1520530408803381732,0.165170,-0.064286,-0.030914,3.5982,485,1
1520530408853382732,-0.014046,0.000474,-0.024897,0.5718,464,1
1520530408903384732,0.021862,0.015664,-0.042447,1.0050,493,1
1520530408952877732,-0.014858,0.047157,-0.040576,1.2923,362,1
1520530409002879732,-0.024759,0.025595,-0.040647,1.0807,284,1
1520530409052889732,0.003759,0.009013,-0.023167,0.5027,311,1
1520530409102882732,-0.015345,0.030541,-0.018726,0.7796,351,1
1520530409152883732,0.017277,0.024779,-0.011579,0.6470,302,1
1520530409202885732,-0.024471,0.008679,-0.020344,0.6597,274,1
1520530409252886732,-0.046391,0.050421,-0.002770,1.3714,277,1
1520530409302888732,0.178718,-0.017860,0.023123,3.6217,275,1
1520530409352902012,0.086343,0.024734,0.005949,1.7998,269,1
1520530409402904012,0.055332,0.002187,0.005990,1.1139,255,1
1520530409452906012,-0.010948,0.029251,0.005780,0.6352,172,1
1520530409502907012,-0.089088,-0.009752,0.035284,1.9263,168,1
1520530409552909012,0.025614,-0.042489,0.012591,1.0237,140,1
1520530409602910012,0.044342,-0.043753,0.004291,1.2488,134,1
1520530409652912012,0.037572,-0.040612,0.017322,1.1594,148,1
1520530409702913012,0.043694,-0.006211,0.033189,1.1044,157,1
1520530409752654100,0.132683,0.052260,0.052257,3.0534,182,1
1520530409802656100,-0.036192,-0.074634,0.048117,1.9178,136,1
1520530409852657100,0.021549,-0.062810,0.028475,1.4450,182,1
1520530409902659100,0.064098,-0.052701,0.007349,1.6661,217,1
1520530409952660100,0.057530,-0.040046,0.003709,1.4039,199,1
1520530410052664100,0.013284,-0.015499,-0.005735,0.4241,200,1
1520530410102666100,-0.026424,0.007553,0.005140,0.5592,320,1
1520530410153222469,0.012236,0.009178,-0.007882,0.3403,208,1
1520530410203224469,-0.007068,0.008195,0.000171,0.2164,558,1
1520530410253225469,-0.018664,-0.000747,0.006644,0.3965,547,1
1520530410303227469,-0.004805,0.005780,-0.006143,0.1941,483,1
1520530410353231469,-0.078872,-0.073249,0.052027,2.3909,590,1
1520530410403230469,-0.031562,-0.070550,0.031224,1.6672,539,1
1520530410453231469,-0.002972,-0.017788,0.018300,0.5139,466,1
1520530410503232469,0.002132,-0.034665,0.040237,1.0630,468,1
1520530410553234469,-0.007512,-0.021388,0.016960,0.5662,407,1
1520530410603874995,-0.009622,0.003395,0.002196,0.2061,335,1
1520530410653875995,-0.002349,-0.016842,0.013397,0.4330,448,1
1520530410703877995,-0.001391,-0.022510,0.017648,0.5727,452,1
1520530410753878995,0.001211,-0.014212,0.025356,0.5818,434,1
1520530410803880995,0.007063,-0.010193,0.011066,0.3324,490,1
1520530410853881995,-0.005235,0.002792,0.003153,0.1344,515,1
1520530410903883995,0.005287,0.016848,0.000495,0.3533,477,1
1520530410953884995,0.000803,0.009797,0.002516,0.2029,483,1
1520530411003417732,0.000253,-0.009568,-0.002727,0.2009,453,1
1520530411053419732,0.000855,-0.005330,0.001190,0.1105,497,1
1520530411103420732,0.005053,0.001101,0.001047,0.1055,507,1
1520530411153422732,0.001855,-0.001107,-0.001100,0.0485,503,1
1520530411203423732,0.011047,0.010851,-0.015601,0.4396,512,1
1520530411253425732,0.004880,0.017284,-0.012553,0.4382,503,1
1520530411303426732,0.010116,0.006076,-0.017863,0.4282,489,1
1520530411353428732,0.003169,0.013690,-0.010630,0.3524,494,1
1520530411403008907,-0.005971,-0.010203,0.005320,0.2615,325,1
1520530411453009907,-0.013977,0.005884,-0.003259,0.3102,360,1
1520530411503011907,-0.006222,-0.011302,-0.026187,0.5838,363,1
1520530411553012907,0.013969,-0.015910,-0.027498,0.6941,328,1
1520530411603014907,0.013653,0.029872,-0.030099,0.8910,347,1
1520530411653016907,0.023736,-0.044098,-0.032341,1.1923,341,1
1520530411703017907,0.024136,-0.035120,-0.021172,0.9516,287,1
1520530411753019907,-0.020793,-0.023332,0.005420,0.6344,307,1
1520530411802906469,-0.008193,-0.004968,0.007920,0.2492,321,1
1520530411852907469,0.008570,-0.014371,0.005505,0.3523,250,1
1520530411902908469,-0.016552,0.008973,-0.027695,0.6698,199,1
1520530411952910469,-0.006313,0.023903,-0.026540,0.7254,231,1
1520530412002911469,-0.012355,-0.001607,-0.038770,0.8144,237,1
1520530412052913469,0.011939,0.023639,-0.020656,0.6717,242,1
1520530412102914469,-0.035659,-0.014475,-0.033482,1.0202,273,1
1520530412152916469,-0.060487,-0.021434,-0.031069,1.4259,266,1
1520530412203415942,-0.034525,0.022403,-0.030816,1.0181,242,1
1520530412253416942,-0.027917,0.069612,-0.030621,1.6202,483,1
1520530412303418942,-0.049492,0.032716,-0.032167,1.3497,519,1
1520530412353419942,-0.011618,0.054739,-0.027080,1.2433,521,1
1520530412403421942,0.000916,0.052427,-0.023796,1.1516,526,1
1520530412453422942,0.014685,-0.039907,-0.036099,1.1156,477,1
1520530412503424942,0.026505,0.006059,-0.034576,0.8797,525,1
1520530412553425942,0.023729,-0.017925,-0.031464,0.8659,481,1
1520530412603427942,0.019709,0.000400,-0.026028,0.6530,462,1
1520530412653629661,0.018600,0.002313,-0.028160,0.6738,503,1
1520530412703630661,0.046748,0.008898,-0.022699,1.0545,530,1
1520530412753632661,0.019925,0.025491,-0.022114,0.7838,525,1
1520530412803633661,0.002331,0.009586,-0.027381,0.5821,443,1
1520530412853635661,0.024093,0.013212,-0.031348,0.8337,424,1
1520530412903636661,0.004156,0.022223,0.000517,0.4523,428,1
1520530412953638661,0.016367,-0.007439,-0.024653,0.6102,418,1
1520530413003640661,0.049356,0.014895,-0.016420,1.0821,373,1
1520530413053008819,0.080357,-0.055274,0.001119,1.9757,221,1
1520530413103010819,0.030570,-0.032405,-0.014300,0.9357,248,1
1520530413153011819,-0.028711,0.081375,-0.006640,1.7309,245,1
1520530413253015819,0.140370,-0.060474,-0.025954,3.1005,243,1
1520530413303016819,0.079565,-0.054787,-0.008319,1.9392,248,1
1520530413353018819,-0.016603,-0.059472,0.010466,1.2525,272,1
1520530413403020819,-0.016989,-0.088296,-0.001176,1.7984,286,1
1520530413452940205,0.019093,-0.073516,-0.001326,1.5218,267,1
1520530413502941205,-0.018496,-0.039630,0.019428,0.9571,254,1
1520530413552943205,-0.007037,-0.035290,0.010886,0.7519,250,1
1520530413602944205,-0.010270,-0.043833,0.012017,0.9319,233,1
1520530413652946205,-0.021739,-0.041255,0.014298,0.9755,289,1
1520530413702947205,0.004648,-0.031771,0.007596,0.6599,298,1
1520530413752949205,-0.033398,0.022286,0.016169,0.8656,263,1
1520530413802951205,-0.007562,0.122418,-0.009850,2.4608,307,1
1520530413853107083,-0.024402,0.027166,-0.001372,0.7286,251,1
1520530413903189083,0.001230,0.033151,-0.013551,0.7155,333,1
1520530413953110083,-0.014568,0.051754,-0.001276,1.0773,309,1
1520530414003112083,-0.004600,0.059035,-0.001262,1.1845,314,1
1520530414053113083,-0.005642,0.056693,0.006202,1.1462,270,1
